temperature,humidity,wind_speed,visibility,clouds,pressure,rain_1h,will_rain,comfort_level
31.7,57.7,17.6,2.68,94.2,1011.8,0.0,0,1
10.1,19.0,16.84,0.18,47.5,991.6,0.0,0,0
43.9,51.8,20.44,5.13,49.6,1035.8,0.0,0,0
33.2,36.7,13.63,2.32,44.4,1009.1,0.0,0,0
39.3,47.3,0.44,8.63,17.4,1017.3,0.0,0,1
12.0,98.7,2.52,4.29,30.7,1034.3,0.0,0,1
3.1,17.3,15.68,3.43,67.2,981.9,3.43,1,0
1.7,87.2,1.46,2.23,99.9,1006.0,0.0,0,0
0.0,64.9,18.15,3.21,82.9,1016.2,0.0,0,0
20.7,61.9,4.14,4.09,34.3,1004.1,0.0,0,2
16.5,94.6,7.34,4.22,78.7,1012.8,0.27,1,0
11.9,34.4,24.98,3.15,88.4,1020.6,0.0,0,1
19.9,85.6,22.08,1.69,34.0,1000.1,2.99,1,0
37.0,44.3,18.5,6.31,37.6,988.5,0.0,0,1
37.0,71.7,0.45,2.24,6.9,1014.2,0.0,0,1
-3.9,85.5,13.89,6.93,97.1,985.0,0.0,0,0
-3.1,45.4,21.29,9.07,50.6,1015.6,0.0,0,0
35.8,20.9,20.25,4.86,45.1,1005.4,0.0,0,0
42.0,59.3,23.83,1.88,72.4,1028.7,0.0,0,0
23.4,60.8,21.52,8.23,12.2,1030.9,0.0,0,1
4.0,88.3,10.8,8.1,26.3,980.2,0.0,0,0
-4.5,77.9,6.9,4.49,8.7,997.2,0.0,0,0
-1.7,68.2,22.94,6.83,81.1,986.5,4.47,1,0
29.3,67.6,16.59,4.2,4.5,1027.1,0.0,0,1
16.0,91.0,8.4,3.01,87.3,1027.8,0.65,1,0
1.8,69.1,9.63,8.38,95.0,1028.3,0.0,0,1
33.4,41.6,4.18,0.43,38.6,1034.2,0.0,0,1
1.4,97.3,0.63,7.88,32.1,982.2,0.0,0,1
-2.3,59.7,6.85,0.75,5.0,986.9,3.8,1,0
16.7,40.9,10.46,9.3,91.1,1022.9,0.0,0,1
7.6,44.3,15.34,6.27,48.2,1004.0,0.0,0,1
35.2,49.1,18.18,2.77,10.0,1001.1,0.0,0,0
-9.1,83.3,8.98,5.85,7.4,990.5,0.0,0,0
23.5,95.5,24.97,3.78,29.9,1031.5,0.0,0,1
24.6,81.6,19.54,3.62,57.4,1030.0,0.0,0,1
-8.8,40.3,3.61,2.41,90.5,982.2,1.55,1,0
23.9,58.1,5.46,1.73,23.7,1010.2,0.0,0,2
42.1,51.7,1.47,7.32,32.9,1019.2,0.0,0,1
21.4,79.5,23.2,2.69,33.5,1007.9,0.0,0,1
39.6,18.1,3.3,5.01,10.7,1000.7,0.0,0,0
25.0,95.5,24.92,3.81,59.9,1031.4,3.45,1,0
12.5,28.6,10.07,0.85,69.5,995.2,0.61,1,0
37.6,54.4,14.3,5.74,41.0,991.6,0.0,0,1
-3.0,19.3,17.75,2.17,30.7,1008.5,0.0,0,0
29.0,66.1,16.11,7.17,29.3,999.3,0.0,0,1
6.9,98.6,20.35,1.73,0.6,982.6,0.57,1,0
19.3,87.2,18.42,2.23,39.9,1010.5,0.0,0,1
36.2,91.9,12.73,6.97,11.2,1013.9,2.16,1,0
24.9,33.1,1.3,0.2,2.2,980.5,1.2,1,1
2.2,98.8,7.65,1.36,54.6,1031.5,0.0,0,0
6.3,60.5,17.87,7.31,66.7,1032.2,0.0,0,0
21.8,48.7,16.04,8.2,0.6,1039.5,0.0,0,2
15.9,88.5,5.63,4.82,13.3,1003.7,1.82,1,0
10.5,99.4,24.87,1.24,72.6,983.1,0.53,1,0
43.1,94.7,4.85,1.7,24.1,1010.9,0.0,0,0
2.2,78.1,7.74,9.23,65.7,1006.2,0.0,0,0
35.0,36.1,8.49,9.37,16.5,982.5,0.0,0,1
34.1,79.5,22.99,5.38,10.0,1015.3,0.0,0,0
-4.9,25.5,0.31,5.98,88.7,1020.2,0.0,0,1
-6.5,91.3,20.35,3.21,97.4,997.3,0.0,0,0
38.4,78.2,14.09,1.29,53.2,1001.4,0.0,0,0
31.7,92.0,0.37,8.11,93.8,1027.4,0.41,1,1
-8.9,66.6,15.74,9.87,39.8,999.9,0.0,0,0
35.4,94.3,20.08,4.32,63.5,1031.4,1.08,1,0
-0.7,10.0,17.96,1.2,24.4,997.9,0.0,0,0
11.9,70.7,1.39,1.33,49.9,1000.2,0.34,1,1
39.3,72.3,3.04,0.74,97.5,1020.9,3.51,1,0
31.6,80.2,11.95,4.36,1.1,1035.6,0.0,0,0
1.2,92.8,22.87,9.89,87.4,1039.9,4.21,1,0
35.3,30.8,2.46,9.8,29.6,1032.3,0.0,0,1
-8.8,51.9,5.97,6.93,56.6,984.6,1.94,1,0
0.2,81.3,10.4,1.02,48.4,985.5,1.2,1,0
37.3,93.2,20.66,3.41,27.2,1012.9,0.0,0,0
44.6,21.8,1.23,6.97,83.2,1030.8,0.0,0,0
42.5,56.0,22.85,9.68,84.7,998.6,2.74,1,0
14.9,89.0,2.5,2.65,75.2,985.7,1.94,1,1
24.2,24.2,21.52,4.53,91.7,1008.1,0.71,1,0
-9.8,57.9,2.68,3.98,58.9,996.5,3.87,1,0
42.1,19.0,3.89,9.6,3.8,1038.7,0.0,0,0
38.1,37.7,23.46,3.24,65.4,984.8,3.87,1,0
19.1,93.5,10.72,8.71,44.9,1038.8,0.0,0,1
8.1,89.7,21.19,2.19,62.4,984.4,0.87,1,0
-6.1,46.0,14.42,8.56,97.4,1006.4,3.75,1,0
21.1,50.3,7.73,5.07,33.9,1025.4,0.0,0,2
38.2,58.9,5.96,8.53,55.7,992.4,0.0,0,1
9.7,86.0,11.33,7.29,9.6,1003.8,0.0,0,0
34.5,24.4,6.94,3.37,65.0,1025.4,0.0,0,0
18.0,83.0,10.93,1.33,56.4,1037.1,0.0,0,1
21.8,68.2,23.26,4.34,33.1,1038.6,0.0,0,1
7.8,51.7,10.38,1.58,95.8,1004.3,0.0,0,0
0.4,59.3,0.6,7.67,58.1,1017.5,0.0,0,1
1.6,16.7,7.22,6.31,56.6,1016.7,0.0,0,0
5.0,32.0,3.43,8.51,61.6,991.2,4.37,1,1
30.9,69.3,10.17,2.69,97.9,1027.8,4.24,1,0
31.7,36.7,10.66,1.94,11.1,1023.4,0.0,0,1
35.1,99.6,1.92,4.78,80.2,1027.3,0.0,0,1
9.2,50.8,14.87,9.74,32.8,1035.4,0.0,0,1
44.4,70.3,11.59,6.17,27.3,996.5,0.57,1,0
9.1,78.7,15.2,1.12,85.2,1016.1,0.0,0,0
26.9,25.8,11.84,6.52,2.8,980.9,1.26,1,0
13.6,53.9,3.45,6.77,59.6,997.7,0.39,1,1
11.5,23.9,9.42,6.32,54.7,993.9,0.0,0,1
23.8,87.5,18.83,5.58,36.2,1001.9,0.0,0,1
-7.8,98.9,16.61,6.84,3.8,1016.3,0.0,0,0
-4.2,35.0,22.26,5.54,41.3,984.4,0.0,0,0
28.7,65.3,12.76,4.39,59.3,994.0,0.0,0,1
22.4,38.0,11.24,8.08,16.2,997.6,0.0,0,2
7.4,81.3,3.26,7.65,6.8,980.8,0.0,0,1
22.0,41.7,5.81,6.21,50.9,1039.5,0.0,0,2
24.9,49.9,12.28,6.86,10.2,999.7,0.37,1,1
0.8,53.7,19.62,4.91,33.5,984.9,0.0,0,1
4.9,65.3,24.43,1.2,21.2,1008.4,0.0,0,0
32.4,90.8,8.34,9.92,10.3,983.2,0.0,0,0
41.0,18.2,2.84,0.43,10.5,992.6,0.0,0,0
26.7,80.1,19.4,5.4,79.7,1015.7,2.81,1,0
19.3,84.1,24.54,4.17,76.3,986.0,0.0,0,1
10.4,13.5,9.08,6.15,11.9,1035.4,0.0,0,1
41.2,73.6,8.24,3.97,74.1,1016.1,0.0,0,0
11.4,53.9,24.75,2.22,41.8,997.5,0.0,0,1
32.0,36.3,2.03,0.21,42.7,1004.6,0.0,0,1
15.8,33.1,22.28,4.96,59.9,985.7,0.0,0,1
41.9,63.1,8.61,6.29,91.0,996.4,0.0,0,0
42.7,25.5,17.99,6.18,68.0,1001.1,0.0,0,0
27.6,29.4,10.49,1.96,0.8,1038.2,0.0,0,1
43.3,22.6,14.68,2.09,79.0,1027.0,4.56,1,0
0.7,65.2,24.64,8.84,95.7,1000.6,0.94,1,0
17.5,81.4,3.75,6.63,32.4,1000.5,0.0,0,1
15.7,83.1,3.9,7.92,6.4,991.6,0.0,0,1
37.0,32.7,8.18,5.42,21.2,1028.7,0.0,0,1
-2.0,51.7,19.37,3.44,63.3,983.0,0.0,0,0
-1.6,84.8,8.89,2.89,84.1,983.0,1.85,1,0
5.7,92.1,18.77,0.73,71.5,1011.6,0.0,0,0
7.2,61.7,12.52,4.95,45.6,992.3,0.0,0,0
14.8,96.3,6.52,6.86,94.1,1019.8,0.0,0,1
35.5,42.4,15.0,1.65,53.6,993.8,0.0,0,0
19.0,47.0,6.72,9.99,7.2,982.6,0.0,0,2
43.4,98.1,16.37,8.81,21.4,1038.3,0.51,1,0
-3.8,61.6,19.52,3.73,97.8,1006.1,2.33,1,0
27.3,84.9,11.47,5.98,26.7,1018.8,0.0,0,0
-7.3,89.8,14.06,2.6,95.5,1009.0,0.91,1,0
3.4,85.0,15.36,9.14,23.2,987.3,2.54,1,0
44.9,72.5,7.71,8.78,78.2,980.9,0.0,0,0
6.5,23.5,5.66,4.74,42.5,997.3,3.81,1,0
44.5,80.0,7.4,2.52,21.8,988.2,3.03,1,0
28.8,71.2,7.31,3.37,68.2,1001.0,1.87,1,1
5.0,17.9,20.75,8.55,22.0,983.9,0.0,0,0
1.6,45.4,1.6,2.34,79.3,1028.3,1.68,1,1
-2.6,16.7,24.8,6.59,54.2,1025.9,0.0,0,0
34.4,11.5,4.67,6.58,37.6,1038.9,0.0,0,0
42.6,28.1,21.6,3.28,99.0,989.5,0.0,0,0
33.6,48.9,11.7,9.86,42.5,1016.2,0.0,0,1
36.3,68.3,10.1,0.26,59.2,980.8,3.08,1,0
0.4,27.3,16.33,0.63,31.3,989.0,0.0,0,0
26.4,74.9,6.38,0.98,7.9,1005.6,0.0,0,1
2.0,33.1,2.52,6.1,68.0,1018.6,0.0,0,1
16.8,22.1,7.24,6.66,61.3,1011.9,0.0,0,1
25.1,89.3,14.65,7.81,24.9,1020.7,0.0,0,1
11.2,80.1,18.12,0.69,58.2,987.8,0.0,0,0
34.6,19.9,3.04,5.99,34.5,982.1,0.0,0,0
11.3,19.1,20.05,9.16,75.7,1029.3,1.32,1,0
1.5,78.9,23.7,7.2,88.1,1018.3,2.13,1,0
-5.9,12.8,17.39,4.44,55.2,1013.5,0.0,0,0
16.2,52.4,9.71,8.22,45.1,1016.2,0.0,0,2
37.6,90.1,6.75,0.45,26.1,996.7,0.0,0,0
25.7,17.4,3.38,1.64,63.0,1024.1,0.0,0,1
41.7,28.2,7.74,2.48,35.9,1034.9,0.0,0,0
30.6,54.1,0.72,0.74,53.8,1023.1,0.0,0,2
29.7,83.0,10.3,7.49,40.4,1020.7,0.0,0,0
44.6,41.1,10.28,1.74,20.4,1021.6,0.0,0,0
11.7,26.2,7.13,4.61,29.1,994.0,0.0,0,1
-9.6,58.5,19.84,2.74,60.3,1020.1,0.0,0,0
14.5,41.2,20.9,7.61,32.1,986.2,0.47,1,1
22.1,14.6,8.42,7.56,29.4,1025.8,0.0,0,1
3.5,75.6,18.69,4.03,21.0,1011.3,0.0,0,0
25.2,25.6,17.07,4.33,59.2,1024.0,0.0,0,1
34.8,75.0,15.38,1.59,83.6,1036.2,2.44,1,0
4.2,77.9,18.04,1.49,87.7,990.9,2.28,1,0
8.1,24.2,4.19,6.65,55.0,987.3,0.36,1,0
30.9,74.1,1.46,5.65,8.5,1034.2,0.0,0,1
28.4,93.4,20.29,8.3,57.0,998.4,1.64,1,0
24.6,25.5,6.47,4.73,23.3,1015.3,0.0,0,2
31.1,70.0,14.57,4.93,18.7,1033.7,0.0,0,1
-5.0,77.5,4.39,3.78,2.8,988.2,0.27,1,0
26.1,85.3,9.33,8.76,21.3,999.5,3.1,1,1
13.1,65.2,19.04,5.5,62.8,1036.1,1.8,1,0
29.5,65.0,4.46,3.82,46.8,1005.2,0.0,0,1
40.8,78.6,12.03,6.83,89.7,988.2,2.71,1,0
33.9,13.3,24.6,4.6,35.9,997.6,3.96,1,0
42.5,47.2,23.81,8.26,48.1,1020.4,0.0,0,0
20.7,15.2,17.41,0.62,81.7,1029.5,1.62,1,0
16.5,63.7,7.18,5.97,29.8,983.3,0.51,1,1
33.6,96.5,10.67,5.18,14.7,1013.1,3.06,1,0
41.3,27.6,19.11,0.33,37.5,986.6,0.0,0,0
-0.5,43.6,10.44,3.08,65.7,1035.1,0.0,0,0
0.6,34.4,21.35,5.76,45.5,989.0,0.0,0,0
5.3,94.9,22.1,0.93,51.7,993.5,4.38,1,0
19.0,40.1,5.2,8.02,62.5,1008.1,1.67,1,2
42.8,56.8,10.02,5.26,77.9,1000.4,2.92,1,0
26.6,74.1,22.05,3.77,7.5,1037.5,0.0,0,1
24.3,70.0,13.66,2.13,75.5,1028.2,0.0,0,1
16.9,20.3,2.1,3.46,31.1,1037.2,0.0,0,1
26.3,56.6,4.18,9.79,37.5,986.4,0.0,0,2
38.1,89.9,0.27,8.87,27.1,982.3,0.0,0,0
37.5,63.7,14.36,8.15,78.6,1033.4,0.0,0,0
43.2,99.7,2.91,8.51,50.0,1003.3,0.0,0,0
-6.9,55.6,21.77,2.21,42.6,1036.4,0.0,0,0
9.7,49.6,12.99,6.36,80.1,1007.1,0.0,0,1
19.4,40.5,16.45,7.21,55.8,983.4,1.43,1,1
5.5,70.6,0.46,7.58,26.5,998.6,0.0,0,1
1.9,89.6,2.13,4.5,84.9,1017.0,2.1,1,0
28.9,97.6,22.33,3.49,99.8,980.2,4.12,1,0
1.0,15.5,5.93,4.32,73.1,1017.5,2.52,1,0
40.9,83.4,8.08,9.82,70.9,983.7,0.84,1,0
30.0,26.5,12.79,1.02,92.1,1000.6,0.0,0,1
42.0,10.6,11.6,0.34,90.9,1011.1,0.55,1,0
11.1,94.6,17.32,8.69,36.6,982.6,0.0,0,1
-9.1,95.3,9.22,0.2,68.9,1038.8,0.0,0,0
-1.1,26.3,14.14,6.41,73.9,990.9,0.0,0,0
25.1,86.2,13.5,4.2,97.7,1014.9,0.0,0,1
42.4,70.8,13.72,0.13,4.0,992.1,1.27,1,0
6.8,42.4,10.51,1.08,4.2,1020.4,0.0,0,0
14.4,67.1,20.69,4.33,64.1,1037.2,0.0,0,1
13.4,68.0,4.43,5.65,98.1,1011.1,0.0,0,1
12.4,99.9,14.48,0.52,58.7,996.5,4.1,1,0
5.2,81.7,7.21,2.02,97.4,1001.7,3.05,1,0
20.8,92.3,16.86,4.1,86.2,990.9,4.75,1,1
24.4,83.5,16.34,8.41,94.4,996.4,2.42,1,1
28.6,30.4,0.1,3.5,96.9,1021.7,0.0,0,1
0.6,42.0,4.25,1.15,90.7,1039.9,0.27,1,1
8.1,51.5,5.12,3.08,20.1,1026.5,0.0,0,1
24.9,44.8,22.73,9.7,17.4,993.4,0.0,0,2
-5.0,49.3,14.54,5.27,33.1,1012.5,0.0,0,0
1.3,68.9,1.08,0.76,55.2,986.3,0.86,1,0
21.1,73.3,5.06,6.72,18.2,1016.8,0.0,0,2
26.0,99.6,23.45,0.14,88.5,984.0,0.0,0,1
5.5,44.4,2.29,1.21,72.7,1036.7,0.0,0,1
29.4,78.6,6.57,0.55,0.2,1001.0,0.31,1,0
-0.1,21.2,22.87,1.49,53.8,1015.6,0.0,0,0
-4.6,38.7,1.28,4.02,18.9,1013.7,0.0,0,1
19.3,49.1,9.68,8.43,21.9,1024.1,0.0,0,2
13.1,36.8,11.76,1.02,4.6,986.7,2.52,1,1
36.7,31.2,23.38,9.55,95.9,1030.3,0.0,0,0
-6.0,61.2,13.97,8.51,99.6,1010.5,0.0,0,0
0.2,10.4,12.73,5.6,82.5,1010.3,0.0,0,0
24.5,85.6,3.71,8.57,67.5,990.2,4.63,1,1
-8.2,51.6,7.84,6.68,84.0,1001.6,0.0,0,1
44.0,80.6,22.43,4.44,23.4,1004.7,0.0,0,0
-4.0,34.3,1.17,4.38,82.7,981.5,0.0,0,1
41.3,31.3,17.34,9.75,96.2,994.1,0.74,1,0
28.6,75.3,16.86,3.43,17.0,1014.8,0.0,0,0
30.1,49.7,8.47,3.01,21.1,995.9,1.73,1,1
-8.0,26.8,18.67,3.32,66.8,1023.0,0.0,0,0
42.7,11.9,18.47,9.59,86.2,990.1,0.86,1,0
23.1,74.1,7.93,5.44,69.1,1005.3,0.0,0,2
32.4,15.8,15.53,2.43,55.8,1037.4,0.0,0,0
12.2,36.2,5.86,5.37,11.4,1013.0,0.0,0,1
7.8,29.8,24.28,7.3,35.0,985.6,0.0,0,0
1.7,58.3,20.88,6.2,63.4,1012.5,0.0,0,1
41.3,56.1,7.64,4.65,18.7,1018.2,0.0,0,1
-4.3,27.8,11.99,8.89,56.6,1020.9,0.0,0,0
21.4,50.3,16.48,0.6,49.3,997.8,4.8,1,1
0.0,38.0,12.75,8.64,41.7,1024.6,0.0,0,1
7.1,45.3,8.91,8.35,4.4,998.5,0.0,0,1
21.1,49.3,13.5,2.06,43.1,1010.1,0.0,0,1
4.3,88.1,16.11,0.3,72.5,982.1,0.0,0,0
38.0,36.8,6.44,3.88,35.6,1002.3,0.0,0,1
24.2,24.8,21.15,8.14,47.6,1031.2,0.0,0,1
-9.0,65.7,11.45,5.71,89.9,1038.2,0.0,0,0
32.0,17.5,4.02,7.36,43.1,1006.8,0.0,0,0
23.4,26.7,15.67,1.82,6.4,999.8,4.44,1,1
-7.0,25.9,13.72,4.86,4.6,980.4,0.0,0,0
26.2,42.9,11.76,2.74,34.5,1018.9,0.0,0,1
0.1,85.6,3.04,2.23,3.7,988.4,0.0,0,0
15.3,17.0,23.99,8.8,75.5,1036.0,4.18,1,0
27.9,88.3,19.92,3.53,77.4,995.7,0.54,1,0
41.4,36.2,13.02,3.97,96.0,1000.1,0.0,0,0
37.0,49.2,9.45,7.5,91.3,1025.3,4.44,1,1
11.3,61.9,20.79,1.97,78.5,1015.8,0.0,0,1
-0.5,47.9,20.82,0.29,11.2,1039.4,0.0,0,0
43.7,26.4,9.03,7.55,65.8,1014.9,0.0,0,0
36.4,31.1,11.06,1.64,59.6,995.0,2.36,1,0
-8.5,18.3,17.15,4.35,86.5,1021.7,3.08,1,0
-4.8,80.3,24.79,5.36,68.3,994.2,4.28,1,0
-0.8,33.9,11.14,7.15,37.6,1035.7,0.0,0,0
10.4,73.8,5.65,6.6,16.4,983.4,4.65,1,1
20.3,81.7,8.32,5.97,49.5,1036.7,0.0,0,1
30.2,14.2,13.74,4.72,92.8,995.4,2.06,1,0
3.4,21.6,21.44,5.63,86.1,1029.9,2.74,1,0
-5.4,92.4,10.11,4.0,30.3,1007.6,0.0,0,0
10.6,82.0,20.86,3.11,46.9,1032.4,4.45,1,0
2.1,71.1,14.56,5.57,85.9,986.1,2.69,1,0
34.6,29.5,20.07,4.06,18.9,1025.5,0.0,0,0
18.3,15.7,8.91,6.05,55.6,1004.3,0.0,0,1
2.5,51.0,23.83,8.52,14.5,981.8,0.0,0,1
19.0,58.4,19.52,3.22,48.2,1038.1,0.0,0,1
-1.5,22.0,5.11,7.69,29.5,981.3,0.0,0,0
-0.7,10.9,5.93,2.43,42.2,1035.2,0.0,0,0
15.1,47.0,13.88,2.51,5.2,1036.4,0.0,0,1
0.9,52.5,12.29,0.28,14.8,1002.7,0.0,0,0
2.6,48.1,13.93,8.9,32.6,988.0,0.0,0,1
31.1,19.9,10.62,0.28,3.4,1009.0,0.0,0,0
36.5,64.2,11.35,4.14,49.7,982.4,0.0,0,0
44.9,26.3,3.01,1.52,66.1,1019.7,0.0,0,0
31.4,50.5,15.32,6.91,51.3,1008.5,0.0,0,1
20.7,68.0,15.32,7.22,64.3,1011.2,0.0,0,1
14.7,31.8,0.04,5.64,59.1,1038.3,0.0,0,1
11.7,28.2,1.76,7.75,25.0,1016.5,0.0,0,1
15.9,88.9,11.09,2.92,89.6,1031.7,0.13,1,0
-5.1,35.8,24.31,5.63,37.3,1033.3,0.0,0,0
7.3,94.7,21.24,8.45,51.2,1027.4,2.87,1,0
44.1,36.2,19.86,4.96,4.0,1025.8,0.0,0,0
24.7,17.7,23.67,2.99,22.6,987.7,0.0,0,1
29.2,76.7,12.49,4.8,11.0,1013.6,4.89,1,0
33.8,47.2,3.78,7.87,12.2,991.4,0.0,0,1
20.6,80.8,7.86,0.94,46.5,1024.9,1.1,1,1
42.1,95.9,24.76,8.1,18.8,992.7,1.59,1,0
42.6,81.0,18.1,1.94,91.0,1029.7,4.36,1,0
5.0,17.3,16.42,6.57,9.5,999.1,0.0,0,0
27.3,75.7,5.32,0.88,27.7,994.9,0.96,1,0
21.6,39.5,20.51,1.92,46.5,980.8,0.0,0,1
-6.9,98.0,19.76,4.95,8.7,1015.5,0.0,0,0
0.5,61.1,20.36,7.71,80.3,1032.8,0.0,0,0
12.3,61.2,19.77,7.0,99.6,980.8,1.41,1,0
4.4,30.0,17.73,0.94,74.2,1021.6,1.26,1,0
24.6,78.6,21.91,8.54,96.5,1014.9,0.0,0,1
34.5,90.5,0.29,9.66,47.4,1027.9,1.98,1,0
4.9,36.2,3.08,8.08,0.9,998.8,2.95,1,1
4.0,33.3,12.21,6.56,12.1,990.5,0.0,0,0
43.6,45.7,14.97,2.49,49.0,984.4,2.34,1,0
11.9,22.3,17.19,9.93,39.6,1017.5,0.0,0,0
35.7,51.7,18.44,1.37,51.2,996.7,2.13,1,0
-2.8,72.9,11.41,5.36,14.6,988.4,0.0,0,0
44.2,18.7,7.14,8.71,7.2,1032.6,0.0,0,0
12.5,37.9,7.43,3.13,88.5,1023.4,0.0,0,1
33.9,33.1,15.45,4.65,78.2,998.6,0.0,0,0
38.5,46.2,1.67,5.21,34.6,1020.3,0.0,0,1
16.7,52.0,16.36,1.12,25.4,1035.1,0.0,0,1
-9.3,28.4,17.07,7.67,84.0,997.5,0.0,0,0
20.4,72.7,14.92,1.32,96.3,987.4,4.07,1,1
24.0,85.4,12.89,3.83,92.2,982.2,0.0,0,1
2.7,86.4,3.48,5.84,88.8,1008.4,0.0,0,1
34.3,76.3,23.13,4.52,17.3,982.9,0.72,1,0
20.7,26.6,0.97,0.46,83.2,1015.5,4.47,1,1
-6.1,98.2,15.41,1.92,67.9,1025.8,4.31,1,0
-1.7,35.1,2.34,2.19,23.9,1035.1,2.14,1,0
19.3,90.9,24.94,7.56,97.1,1027.2,0.0,0,1
28.9,17.2,10.05,6.5,35.1,996.4,0.0,0,0
41.3,13.1,19.23,7.26,96.4,1035.8,0.0,0,0
18.6,28.4,13.63,7.68,89.6,1027.4,3.0,1,1
8.3,10.8,5.01,1.22,84.3,995.5,4.8,1,0
10.8,10.9,7.1,1.28,10.3,984.6,0.0,0,0
0.4,42.5,21.55,4.3,91.6,1009.9,0.0,0,1
31.3,16.6,2.24,6.55,48.7,1027.4,0.0,0,1
11.4,63.7,12.52,9.82,83.1,1034.7,3.86,1,1
4.6,28.8,23.61,0.29,96.5,989.0,0.0,0,0
5.2,41.6,5.42,5.9,34.8,1019.4,0.0,0,1
-6.5,19.0,10.47,8.17,88.8,994.7,0.0,0,0
32.3,36.0,10.23,5.29,13.5,981.6,3.13,1,0
-6.0,27.1,8.45,0.87,19.2,1034.7,3.27,1,0
11.1,70.5,14.72,2.31,84.7,1009.5,0.0,0,1
12.3,98.6,19.26,9.66,51.4,1008.4,0.0,0,1
38.4,96.8,8.11,8.01,21.1,1012.7,1.74,1,0
41.2,23.1,15.81,5.97,12.1,999.6,0.0,0,0
0.3,82.1,24.3,2.23,18.7,1007.3,0.0,0,0
5.5,11.8,13.53,9.57,39.1,1005.2,0.0,0,0
28.2,74.7,14.07,9.75,68.9,1033.7,0.0,0,1
30.4,36.1,7.59,7.85,29.7,1013.8,0.0,0,1
34.9,19.9,20.74,6.07,18.7,1012.5,0.0,0,0
7.8,41.6,1.58,9.86,3.2,1019.7,0.0,0,1
25.5,42.1,16.84,7.32,69.1,986.8,0.0,0,2
5.4,12.6,10.37,4.39,46.7,1022.3,0.0,0,0
7.3,15.4,17.17,5.72,34.9,1022.3,0.0,0,0
15.8,56.0,15.91,6.63,28.9,988.4,3.2,1,1
38.0,46.9,4.24,7.59,83.2,1032.8,0.0,0,1
37.3,11.4,2.68,1.02,71.3,984.2,2.36,1,0
7.1,88.3,4.26,3.59,77.4,981.8,4.08,1,0
41.3,88.9,7.98,5.91,7.7,995.5,1.58,1,0
38.1,41.2,14.05,4.39,45.9,1038.2,0.0,0,0
24.5,47.8,1.53,4.94,81.3,985.9,0.77,1,2
32.0,75.2,14.13,4.74,88.8,1026.0,0.0,0,0
34.7,67.8,11.45,8.66,92.6,981.4,4.79,1,0
5.2,88.6,9.72,1.28,8.0,989.4,2.44,1,0
28.6,98.8,11.04,5.23,52.2,1012.4,0.0,0,0
-9.5,10.2,2.44,1.11,70.5,992.3,0.0,0,0
41.1,97.8,23.48,2.79,51.0,990.5,0.0,0,0
38.9,86.6,10.83,7.61,9.8,982.4,0.0,0,0
13.4,99.6,2.43,8.57,48.0,1029.6,0.0,0,1
40.4,36.8,23.74,1.6,8.2,1005.9,0.0,0,0
16.0,84.6,18.24,2.17,94.9,983.6,1.52,1,0
17.5,48.0,4.3,3.65,19.3,992.2,2.45,1,1
33.9,61.2,22.33,6.4,68.9,1020.1,0.0,0,0
27.9,16.3,21.5,7.8,24.5,1026.1,0.0,0,0
1.9,15.9,19.51,7.58,81.4,980.3,0.0,0,0
28.8,24.0,16.24,0.93,18.1,1008.5,0.0,0,0
-2.0,26.7,5.11,2.46,22.7,1003.7,0.0,0,0
14.1,79.8,17.98,1.35,4.9,1032.7,0.74,1,0
-8.8,66.6,14.56,9.87,88.7,1004.7,0.0,0,0
6.3,23.7,3.45,1.41,11.4,994.4,4.81,1,0
21.8,98.9,9.31,4.63,32.5,991.0,4.73,1,1
44.3,14.0,3.76,4.29,18.6,1001.8,0.0,0,0
15.1,34.5,8.8,1.03,42.8,1039.0,0.0,0,1
38.2,85.9,23.8,7.92,66.0,1031.4,2.31,1,0
44.4,79.3,24.05,7.82,87.5,1022.4,0.0,0,0
18.8,93.2,20.63,8.45,67.3,998.3,4.68,1,1
22.2,36.8,3.73,8.31,83.7,1028.9,0.0,0,2
10.1,37.4,0.21,8.35,8.7,1017.8,0.0,0,2
19.0,93.4,0.79,7.76,5.2,982.3,0.32,1,1
33.4,57.7,0.73,0.5,61.3,1028.4,2.77,1,1
34.0,64.9,5.62,6.17,62.8,1024.0,0.0,0,1
43.3,27.8,23.78,5.43,67.2,986.0,3.85,1,0
28.9,13.6,13.66,0.97,99.6,1033.8,4.29,1,0
40.6,41.8,17.99,4.48,65.5,1000.4,0.0,0,0
13.3,23.1,20.78,3.55,40.0,1033.6,0.0,0,0
19.9,96.1,22.17,1.78,47.3,1038.3,1.86,1,0
0.7,20.3,18.51,7.72,96.9,1026.4,0.2,1,0
44.2,40.6,7.8,9.07,58.5,992.9,0.0,0,1
44.6,17.8,21.56,3.97,52.4,1034.9,0.0,0,0
4.4,29.2,2.01,5.66,1.4,1004.7,0.0,0,1
12.3,13.6,20.88,2.18,32.8,1032.2,0.0,0,0
2.0,16.5,17.89,3.97,76.6,1006.7,0.0,0,0
14.8,77.4,22.56,0.59,52.4,982.0,4.43,1,0
9.9,93.9,15.77,9.35,75.7,986.2,1.97,1,0
-0.6,54.5,11.78,9.57,43.4,1027.1,0.0,0,0
38.2,28.8,12.4,3.54,40.0,1001.6,0.0,0,0
14.9,57.1,24.56,0.69,48.8,1026.4,0.0,0,1
23.6,31.6,21.69,3.34,32.9,1015.9,0.0,0,1
